user_id,prolific_id_email,age,gender,first_lang,other_langs,login_time,question_number,source_language,target_language,source_text,source_text_to_be_translated,correct_translation,wrong_mcq_translation,user_free_translation,user_free_translation_time_taken,user_mcq_translation,user_mcq_translation_time_taken,clean_response,is_correct
60055cf4-403b-4932-aff6-f4f1d1ec45df,615446c4a90ff5714fd7fa6c,34,female,RU,UK,2024-02-21 06:02:58.764833+00:00,15,CS,RU,V každém případě odneste kotě i misku.,v každém případě,во всяком случае,в каждом припадке,В кажком случае,13,во всяком случае,6,в кажком случае,0
60055cf4-403b-4932-aff6-f4f1d1ec45df,615446c4a90ff5714fd7fa6c,34,female,RU,UK,2024-02-21 06:02:58.764833+00:00,16,CS,RU,"Mezi jiným jsem pozoroval, že dr Kramář bude mít potíže.",mezi jiným,между прочим,mezi jiným,,12,между прочим,4,,0
60055cf4-403b-4932-aff6-f4f1d1ec45df,615446c4a90ff5714fd7fa6c,34,female,RU,UK,2024-02-21 06:02:58.764833+00:00,17,CS,RU,"Lze říci, že trasu letu lze měnit pouze z důvodu zajištění bezpečnosti a ochrany zdraví.",lze říci,можно сказать,lze říci,,9,можно сказать,7,,0
60055cf4-403b-4932-aff6-f4f1d1ec45df,615446c4a90ff5714fd7fa6c,34,female,RU,UK,2024-02-21 06:02:58.764833+00:00,18,CS,RU,"Jediné, co udělám ― jediné, co si troufnu udělat ― bude v podstatě taková hloupost…",v podstatě,в сущности,под стать,,10,в сущности,3,,0
60055cf4-403b-4932-aff6-f4f1d1ec45df,615446c4a90ff5714fd7fa6c,34,female,RU,UK,2024-02-21 06:02:58.764833+00:00,19,CS,RU,"Jak je známo, bzučet mohou jedině včely.",jak je známo,как известно,как это знакомо,Как известно,11,как известно,3,как известно,1
60055cf4-403b-4932-aff6-f4f1d1ec45df,615446c4a90ff5714fd7fa6c,34,female,RU,UK,2024-02-21 06:02:58.764833+00:00,20,CS,RU,Podle něj je tohle jeden z hlavních důvodů.,podle něj,по его мнению,podle něj,Возле нее,11,подле нее,4,возле нее,0
60055cf4-403b-4932-aff6-f4f1d1ec45df,615446c4a90ff5714fd7fa6c,34,female,RU,UK,2024-02-21 06:02:58.764833+00:00,21,CS,RU,"Krátce řečeno, jako jeho stájník. A také byste ošetřoval psy.",krátce řečeno,одним словом,krátce řečeno,,8,одним словом,5,,0
60055cf4-403b-4932-aff6-f4f1d1ec45df,615446c4a90ff5714fd7fa6c,34,female,RU,UK,2024-02-21 06:02:58.764833+00:00,22,CS,RU,"Posud nepozbyla své krásy, ani zdraví i byla, jak se říká krev a mléko.",jak se říká,что называется,как эта река,,8,что называется,10,,0
60055cf4-403b-4932-aff6-f4f1d1ec45df,615446c4a90ff5714fd7fa6c,34,female,RU,UK,2024-02-21 06:02:58.764833+00:00,23,CS,RU,"Nejdříve většina médií tvrdila, že za vraždou podle všeho stojí mafie.",podle všeho,судя по всему,подле всего,,11,судя по всему,5,,0
60055cf4-403b-4932-aff6-f4f1d1ec45df,615446c4a90ff5714fd7fa6c,34,female,RU,UK,2024-02-21 06:02:58.764833+00:00,24,CS,RU,"Lyšíš? Páni jdou. Proboha, Heleno!",proboha,ради Бога,про Бога,,8,ради Бога,5,,0
60055cf4-403b-4932-aff6-f4f1d1ec45df,615446c4a90ff5714fd7fa6c,34,female,RU,UK,2024-02-21 06:02:58.764833+00:00,25,PL,RU,"Jeden z krzyżaków, NIE BACZĄC NA rozkaz brania żywcem, zamierzył się do pchnięcia w gardło.",nie bacząc na,несмотря на,nie bacząc na,,11,несмотря на,7,,0
60055cf4-403b-4932-aff6-f4f1d1ec45df,615446c4a90ff5714fd7fa6c,34,female,RU,UK,2024-02-21 06:02:58.764833+00:00,26,PL,RU,"Tę świątynię na szczycie wzgórza wzniesiono W KOŃCU IX wieku, za czasów panowania króla Yasovarmana.",w końcu,в конце,к концу,в конце,17,в конце,3,в конце,1
60055cf4-403b-4932-aff6-f4f1d1ec45df,615446c4a90ff5714fd7fa6c,34,female,RU,UK,2024-02-21 06:02:58.764833+00:00,27,PL,RU,"Wiosna idzie, pomyślał sobie Reynevan, idąc U BOKU Szarleja rozmokłą miedzą.",u boku,рядом с,u boku,,10,рядом с,4,,0
60055cf4-403b-4932-aff6-f4f1d1ec45df,615446c4a90ff5714fd7fa6c,34,female,RU,UK,2024-02-21 06:02:58.764833+00:00,28,PL,RU,"Nieboskłon ściemniał AŻ DO głębokiego mroku zimnego kosmosu, weszli na orbitę Ziemi.",aż do,вплоть до,аж до,аж до,11,аж до,3,аж до,1
60055cf4-403b-4932-aff6-f4f1d1ec45df,615446c4a90ff5714fd7fa6c,34,female,RU,UK,2024-02-21 06:02:58.764833+00:00,29,PL,RU,"Ponieważ strome stoki są w stanie utrzymać jedynie ograniczoną ilość śniegu, jego nadmiar będzie staczał się W POSTACI lawiny.",w postaci,в виде,w postaci,,11,в виде,3,,0
60055cf4-403b-4932-aff6-f4f1d1ec45df,615446c4a90ff5714fd7fa6c,34,female,RU,UK,2024-02-21 06:02:58.764833+00:00,30,PL,RU,OD STRONY Bramy Wrocławskiej słychać było strzały.,od strony,со стороны,от стороны,Со стороны,11,со стороны,3,со стороны,1
60055cf4-403b-4932-aff6-f4f1d1ec45df,615446c4a90ff5714fd7fa6c,34,female,RU,UK,2024-02-21 06:02:58.764833+00:00,32,PL,RU,"NA MOCY rozejmu i układu, wymuszonego na księciu oławskim Ludwiku, udostępniono im szpital Świętego Świerada.",na mocy,в силу,na mocy,,14,в силу,3,,0
60055cf4-403b-4932-aff6-f4f1d1ec45df,615446c4a90ff5714fd7fa6c,34,female,RU,UK,2024-02-21 06:02:58.764833+00:00,33,PL,RU,"Tak więc przerwy robili na świeżym powietrzu. Niedaleko za Siewierzem, pośród przydrożnej brzeziny.",niedaleko za,недалеко от,niedaleko za,недалеко от,17,недалеко от,3,недалеко от,1
60055cf4-403b-4932-aff6-f4f1d1ec45df,615446c4a90ff5714fd7fa6c,34,female,RU,UK,2024-02-21 06:02:58.764833+00:00,34,PL,RU,W całym kraju korzysta z porady lekarskiej NA KOSZT właścicieli 41% a wcale jej nie doznaje 59.,na koszt,за счет,на расходы,,13,за счет,7,,0
60055cf4-403b-4932-aff6-f4f1d1ec45df,615446c4a90ff5714fd7fa6c,34,female,RU,UK,2024-02-21 06:02:58.764833+00:00,35,PL,RU,"Zadowolę się jałmużną, datkiem jakim skromnym, a i to nie z góry bynajmniej, lecz PO SKOŃCZONYM dziele.",po skończonym,по окончании,у ученого,по окончанию,17,по окончании,4,по окончанию,1
60055cf4-403b-4932-aff6-f4f1d1ec45df,615446c4a90ff5714fd7fa6c,34,female,RU,UK,2024-02-21 06:02:58.764833+00:00,36,PL,RU,Klasyfikacji skazanych dokonuje się mając NA UWADZE następujące cechy.,na uwadze,с учетом,с уважением,,8,с учетом,6,,0
250f17e7-82cd-4b01-9ba5-1ac71760d218,5ea439dc93435d3ec99bcce9,34,female,RU,RU,2024-02-21 12:24:15.763440+00:00,34,BG,RU,Татко цял живот само с Фьодор Михайлович се е занимавал.,цял живот,всю жизнь,целый живот,это живот,13,целый живот,7,это живот,0
60055cf4-403b-4932-aff6-f4f1d1ec45df,615446c4a90ff5714fd7fa6c,34,female,RU,UK,2024-02-21 06:02:58.764833+00:00,49,BE,RU,Не раз відаць яны пра гэта гаварылі…,не раз,не раз,не раз,Не раз,10,не раз,6,не раз,1
60055cf4-403b-4932-aff6-f4f1d1ec45df,615446c4a90ff5714fd7fa6c,34,female,RU,UK,2024-02-21 06:02:58.764833+00:00,50,BE,RU,"І колькі б я не зарабляў, хоць мільён, хоць сто мільёнаў, табе ўсе роўна будзе мала.",ўсе роўна,все равно,все равное,Все равно,13,все равно,3,все равно,1
60055cf4-403b-4932-aff6-f4f1d1ec45df,615446c4a90ff5714fd7fa6c,34,female,RU,UK,2024-02-21 06:02:58.764833+00:00,51,BE,RU,"Старшыня беларускага фонду культуры Уладзімір Гілеп прэзентаваў у Ялце новае арыгінальнае выданне твораў Максіма Багдановіча, толькі што выпушчанае ў свет фондам культуры.",толькі што,только что,толькі што,Только что,20,только что,3,только что,1
60055cf4-403b-4932-aff6-f4f1d1ec45df,615446c4a90ff5714fd7fa6c,34,female,RU,UK,2024-02-21 06:02:58.764833+00:00,52,BE,RU,"— У Свярдлоўску сыйшла, — сказаў я першае, што прыйшло ў галаву, і тут жа падумаў: “А, можа, і праўда: у Свярдлоўску сыйшла?..",тут жа,тут же,тут как,Сразу же,19,тут же,3,сразу же,1
60055cf4-403b-4932-aff6-f4f1d1ec45df,615446c4a90ff5714fd7fa6c,34,female,RU,UK,2024-02-21 06:02:58.764833+00:00,53,BE,RU,Да гэтай пары яны мне любоўна кажуць: “Якое гладкае ў цябе і мускулістае цела…”,да гэтай пары,до сих пор,до этой поры,До этой поры,15,до сих пор,4,до этой поры,1
60055cf4-403b-4932-aff6-f4f1d1ec45df,615446c4a90ff5714fd7fa6c,34,female,RU,UK,2024-02-21 06:02:58.764833+00:00,54,BE,RU,"Ступак нешта мармытаў у адказ, што мала разумее сам.",у адказ,в ответ,у адказ,,7,в отказ,5,,0
60055cf4-403b-4932-aff6-f4f1d1ec45df,615446c4a90ff5714fd7fa6c,34,female,RU,UK,2024-02-21 06:02:58.764833+00:00,55,BE,RU,"Капітан між тым варухнуў упартым падбародкам, паказваючы кудысьці ўбок.",ўбок,в сторону,ўбок,вбок,12,в сторону,3,вбок,1
6fcb533a-bcbe-408b-8af3-c680d9101a36,5fbf94f2891c55203896f7dc,44,male,RU,RU,2024-02-21 11:34:13.859730+00:00,18,BG,RU,"Колкото повече мислех по този въпрос, толкова повече се убеждавах, че познавам младежа.",колкото повече,чем больше,колкото повече,,51,сколько повесток,24,,0
60055cf4-403b-4932-aff6-f4f1d1ec45df,615446c4a90ff5714fd7fa6c,34,female,RU,UK,2024-02-21 06:02:58.764833+00:00,56,BE,RU,"Такім чынам, шматлікія версіі сышліся ў непрыемнай знаходцы шэрагу містыфікацый, якія больш за паўстагоддзя нацягвалі НА СЯБЕ маску арыгінальных тэкстаў.",на сябе,на себя,на сябе,на себя,16,на себя,3,на себя,1
60055cf4-403b-4932-aff6-f4f1d1ec45df,615446c4a90ff5714fd7fa6c,34,female,RU,UK,2024-02-21 06:02:58.764833+00:00,57,BE,RU,"Зрэшты, асабліва нікога і не шукалі, адразу населі на гэтых чатырох пуцейцаў,  хоць,  па сутнасці,  ніякіх канкрэтных супраць іх улік і не мелі.",па сутнасці,по существу,по сущности,в сущности,15,по существу,5,в сущности,0
60055cf4-403b-4932-aff6-f4f1d1ec45df,615446c4a90ff5714fd7fa6c,34,female,RU,UK,2024-02-21 06:02:58.764833+00:00,58,BE,RU,"Хаця, ты ведаеш, мне часам здаецца, што я ўсе жыцце быў мужыком.",ўсе жыцце,всю жизнь,ўсе жыцце,всю жизнь,16,всю жизнь,2,всю жизнь,1
60055cf4-403b-4932-aff6-f4f1d1ec45df,615446c4a90ff5714fd7fa6c,34,female,RU,UK,2024-02-21 06:02:58.764833+00:00,59,BE,RU,Сікхізм уяўляе сабой рэлігію што паходзіць з індыйскага субкантынента. Яна зявілася ў 15 стагоддзі ў рэгіене пенджаб у выніку ўзнікнення ў індуізме розных сектанцкіх груп.,у выніку,в результате,у выніку,,16,в результате,3,,0
60055cf4-403b-4932-aff6-f4f1d1ec45df,615446c4a90ff5714fd7fa6c,34,female,RU,UK,2024-02-21 06:02:58.764833+00:00,60,BE,RU,"Ведаеш, Наташанька, я самая шчаслівая жанчына на свеце, калі ў мяне есць такі муж.",на свеце,на свете,на мире,в мире,10,на свете,3,в мире,1
6fcb533a-bcbe-408b-8af3-c680d9101a36,5fbf94f2891c55203896f7dc,44,male,RU,RU,2024-02-21 11:34:13.859730+00:00,1,PL,RU,"Jeden z krzyżaków, NIE BACZĄC NA rozkaz brania żywcem, zamierzył się do pchnięcia w gardło.",nie bacząc na,несмотря на,не заботясь о,,57,не заботясь о,27,,0
6fcb533a-bcbe-408b-8af3-c680d9101a36,5fbf94f2891c55203896f7dc,44,male,RU,RU,2024-02-21 11:34:13.859730+00:00,2,PL,RU,"Tę świątynię na szczycie wzgórza wzniesiono W KOŃCU IX wieku, za czasów panowania króla Yasovarmana.",w końcu,в конце,к концу,,57,к концу,24,,0
6fcb533a-bcbe-408b-8af3-c680d9101a36,5fbf94f2891c55203896f7dc,44,male,RU,RU,2024-02-21 11:34:13.859730+00:00,3,PL,RU,"Wiosna idzie, pomyślał sobie Reynevan, idąc U BOKU Szarleja rozmokłą miedzą.",u boku,рядом с,u boku,,45,у бока,24,,0
6fcb533a-bcbe-408b-8af3-c680d9101a36,5fbf94f2891c55203896f7dc,44,male,RU,RU,2024-02-21 11:34:13.859730+00:00,4,PL,RU,"Nieboskłon ściemniał AŻ DO głębokiego mroku zimnego kosmosu, weszli na orbitę Ziemi.",aż do,вплоть до,аж до,,48,,24,,0
6fcb533a-bcbe-408b-8af3-c680d9101a36,5fbf94f2891c55203896f7dc,44,male,RU,RU,2024-02-21 11:34:13.859730+00:00,5,PL,RU,"Ponieważ strome stoki są w stanie utrzymać jedynie ograniczoną ilość śniegu, jego nadmiar będzie staczał się W POSTACI lawiny.",w postaci,в виде,в облике,,69,в облике,24,,0
6fcb533a-bcbe-408b-8af3-c680d9101a36,5fbf94f2891c55203896f7dc,44,male,RU,RU,2024-02-21 11:34:13.859730+00:00,6,PL,RU,OD STRONY Bramy Wrocławskiej słychać było strzały.,od strony,со стороны,od strony,,33,от стороны,24,,0
6fcb533a-bcbe-408b-8af3-c680d9101a36,5fbf94f2891c55203896f7dc,44,male,RU,RU,2024-02-21 11:34:13.859730+00:00,8,PL,RU,"NA MOCY rozejmu i układu, wymuszonego na księciu oławskim Ludwiku, udostępniono im szpital Świętego Świerada.",na mocy,в силу,на силу,,57,на силу,24,,0
6fcb533a-bcbe-408b-8af3-c680d9101a36,5fbf94f2891c55203896f7dc,44,male,RU,RU,2024-02-21 11:34:13.859730+00:00,9,PL,RU,"Tak więc przerwy robili na świeżym powietrzu. Niedaleko za Siewierzem, pośród przydrożnej brzeziny.",niedaleko za,недалеко от,недалеко за,,51,недалеко за,24,,0
6fcb533a-bcbe-408b-8af3-c680d9101a36,5fbf94f2891c55203896f7dc,44,male,RU,RU,2024-02-21 11:34:13.859730+00:00,10,PL,RU,W całym kraju korzysta z porady lekarskiej NA KOSZT właścicieli 41% a wcale jej nie doznaje 59.,na koszt,за счет,на расходы,,63,на расходы,24,,0
6fcb533a-bcbe-408b-8af3-c680d9101a36,5fbf94f2891c55203896f7dc,44,male,RU,RU,2024-02-21 11:34:13.859730+00:00,11,PL,RU,"Zadowolę się jałmużną, datkiem jakim skromnym, a i to nie z góry bynajmniej, lecz PO SKOŃCZONYM dziele.",po skończonym,по окончании,po skończonym,,63,по окончании,24,,0
6fcb533a-bcbe-408b-8af3-c680d9101a36,5fbf94f2891c55203896f7dc,44,male,RU,RU,2024-02-21 11:34:13.859730+00:00,12,PL,RU,Klasyfikacji skazanych dokonuje się mając NA UWADZE następujące cechy.,na uwadze,с учетом,с уважением,,39,с уважением,24,,0
6fcb533a-bcbe-408b-8af3-c680d9101a36,5fbf94f2891c55203896f7dc,44,male,RU,RU,2024-02-21 11:34:13.859730+00:00,13,BG,RU,Освен да… – взе синята папка от масата. Дръжте.,освен да,разве что,кроме да,,39,кроме да,24,,0
6fcb533a-bcbe-408b-8af3-c680d9101a36,5fbf94f2891c55203896f7dc,44,male,RU,RU,2024-02-21 11:34:13.859730+00:00,14,BG,RU,"Задържани са от вас наши кораби, в това число и „Малака“, наета за рейс до Япония.",в това число,в том числе,в то число,,60,в то число,30,,0
6fcb533a-bcbe-408b-8af3-c680d9101a36,5fbf94f2891c55203896f7dc,44,male,RU,RU,2024-02-21 11:34:13.859730+00:00,15,BG,RU,Това стана ясно още щом минахме през портала.,още щом,как только,еще тотчас,,36,как только,24,,0
6fcb533a-bcbe-408b-8af3-c680d9101a36,5fbf94f2891c55203896f7dc,44,male,RU,RU,2024-02-21 11:34:13.859730+00:00,16,BG,RU,"Салов съобщи на Панафидин, че в района на Шикотан мъглата се задържа понякога месец, че даже и повече…",че даже и,а то и,че даже и,,66,что даже и,30,,0
6fcb533a-bcbe-408b-8af3-c680d9101a36,5fbf94f2891c55203896f7dc,44,male,RU,RU,2024-02-21 11:34:13.859730+00:00,17,BG,RU,"След като информацията, оповестена от журналиста Макис Триантафилопулос в популярното му телевизионно предаване „Zoungla“ по Алфа ТВ, депутатът и адвокат, Петрос Мантувалос, се отказа от поста си.",след като,после того как,след като,,93,,27,,0
6fcb533a-bcbe-408b-8af3-c680d9101a36,5fbf94f2891c55203896f7dc,44,male,RU,RU,2024-02-21 11:34:13.859730+00:00,19,BG,RU,"Тигърът, като добре закръглен атлет, може да се катери (макар и не добре), да плува, да прави огромни скокове и да дърпа със силата на петима здрави човека.",макар и,хотя и,макар и,,83,хотя и,8,,0
6fcb533a-bcbe-408b-8af3-c680d9101a36,5fbf94f2891c55203896f7dc,44,male,RU,RU,2024-02-21 11:34:13.859730+00:00,20,BG,RU,"Да не би да ми стане по-леко от това, че е машина.",от това че,оттого что,от това че,,17,оттого что,9,,0
6fcb533a-bcbe-408b-8af3-c680d9101a36,5fbf94f2891c55203896f7dc,44,male,RU,RU,2024-02-21 11:34:13.859730+00:00,21,BG,RU,"Та нали те нямаха нищо, освен него!",та нали,да ведь,та ли,,6,да ведь,15,,0
6fcb533a-bcbe-408b-8af3-c680d9101a36,5fbf94f2891c55203896f7dc,44,male,RU,RU,2024-02-21 11:34:13.859730+00:00,22,BG,RU,"И което беше най-лошото, да бъде съучастник или най-малкото свидетел на бандитското спиране на един от товарните влакове по този участък.",най-малкото,хотя бы,най-малкото,,13,наименьший,8,,0
6fcb533a-bcbe-408b-8af3-c680d9101a36,5fbf94f2891c55203896f7dc,44,male,RU,RU,2024-02-21 11:34:13.859730+00:00,23,BG,RU,"Още повече че Карл не е роден в Мадрид, нито изобщо в Испания.",още повече,тем более,още повече,,5,тем более,9,,0
6fcb533a-bcbe-408b-8af3-c680d9101a36,5fbf94f2891c55203896f7dc,44,male,RU,RU,2024-02-21 11:34:13.859730+00:00,24,BG,RU,"Това обаче е много трудна задача за решаване и ще са нужни много години, преди да видим изграждането на полезни реактори за синтез.",преди да,прежде чем,приди да,,13,прежде чем,5,,0
6fcb533a-bcbe-408b-8af3-c680d9101a36,5fbf94f2891c55203896f7dc,44,male,RU,RU,2024-02-21 11:34:13.859730+00:00,25,CS,RU,Konec konců tam skutečně byl a ne jednou.,ne jednou,не раз,ne jednou,,11,не одну,5,,0
6fcb533a-bcbe-408b-8af3-c680d9101a36,5fbf94f2891c55203896f7dc,44,male,RU,RU,2024-02-21 11:34:13.859730+00:00,26,CS,RU,Který konkrétně? To je přece úplně jedno.,úplně jedno,все равно,úplně jedno,,8,все равно,7,,0
6fcb533a-bcbe-408b-8af3-c680d9101a36,5fbf94f2891c55203896f7dc,44,male,RU,RU,2024-02-21 11:34:13.859730+00:00,27,CS,RU,"Tam, kde jsem před okamžikem stál, zasvištělo ostří ostroplochého meče.",před okamžikem,только что,перед мгновением,,10,перед мгновением,5,,0
6fcb533a-bcbe-408b-8af3-c680d9101a36,5fbf94f2891c55203896f7dc,44,male,RU,RU,2024-02-21 11:34:13.859730+00:00,28,CS,RU,"V tom okamžiku jsem pocítil, jak praská naše podlaha.",v tom okamžiku,тут же,v tom okamžiku,,10,в том мгновении,6,,0
6fcb533a-bcbe-408b-8af3-c680d9101a36,5fbf94f2891c55203896f7dc,44,male,RU,RU,2024-02-21 11:34:13.859730+00:00,29,CS,RU,"Až dosud jsme se mohli shodnout na tom, že lepší než špatná politika je žádná politika a nulové vztahy.",až dosud,до сих пор,až dosud,,7,аж досюда,13,,0
6fcb533a-bcbe-408b-8af3-c680d9101a36,5fbf94f2891c55203896f7dc,44,male,RU,RU,2024-02-21 11:34:13.859730+00:00,30,CS,RU,Byla by uslyšela V ODPOVĚĎ jen další strofu písně.,v odpověď,в ответ,v odpověď,,13,в ответ,10,,0
6fcb533a-bcbe-408b-8af3-c680d9101a36,5fbf94f2891c55203896f7dc,44,male,RU,RU,2024-02-21 11:34:13.859730+00:00,31,CS,RU,Lans ukázal na stranu.,na stranu,в сторону,на страну,,14,в сторону,6,,0
6fcb533a-bcbe-408b-8af3-c680d9101a36,5fbf94f2891c55203896f7dc,44,male,RU,RU,2024-02-21 11:34:13.859730+00:00,32,CS,RU,Velké západní nadnárodní firmy a korporace na sebe vzaly politickou roli.,na sebe,на себя,на себе,,12,на себе,7,,0
6fcb533a-bcbe-408b-8af3-c680d9101a36,5fbf94f2891c55203896f7dc,44,male,RU,RU,2024-02-21 11:34:13.859730+00:00,33,CS,RU,V jádru byl stejný jako ona.,v jádru,по существу,в ядре,,7,по существу,5,,0
6fcb533a-bcbe-408b-8af3-c680d9101a36,5fbf94f2891c55203896f7dc,44,male,RU,RU,2024-02-21 11:34:13.859730+00:00,34,CS,RU,"V Barguzinském národním parku jsme se zase seznámili s paní Irinou Ivanovnou, která ochraně přírody zasvětila prakticky celý život.",celý život,всю жизнь,celý život,,12,целый живот,5,,0
6fcb533a-bcbe-408b-8af3-c680d9101a36,5fbf94f2891c55203896f7dc,44,male,RU,RU,2024-02-21 11:34:13.859730+00:00,35,CS,RU,Artemidin chrám v efesu byl zničen 21. července 356 př.n.l. v důsledku žhářství spáchaného Herostratem.,v důsledku,в результате,v důsledku,,15,в результате,7,,0
6fcb533a-bcbe-408b-8af3-c680d9101a36,5fbf94f2891c55203896f7dc,44,male,RU,RU,2024-02-21 11:34:13.859730+00:00,36,CS,RU,"Neexistuje na světě hrdina, jenž by nebyl někomu ukraden, a není země, která by původně nebyla někoho jiného.",na světě,на свете,na světě,,12,на свете,9,,0
6fcb533a-bcbe-408b-8af3-c680d9101a36,5fbf94f2891c55203896f7dc,44,male,RU,RU,2024-02-21 11:34:13.859730+00:00,37,BE,RU,"А можа, гэта быў воўк-людаед, якіх, ПА ЧУТКАХ, шмат развялося ў навакольных пушчах.",па чутках,по слухам,па чутках,,18,по слухам,8,,0
6fcb533a-bcbe-408b-8af3-c680d9101a36,5fbf94f2891c55203896f7dc,44,male,RU,RU,2024-02-21 11:34:13.859730+00:00,38,BE,RU,"Такім чынам, паводле экспертнай ацэнкі, інфляцыя з пачатку года склала 4,7%.",такім чынам,таким образом,такім чынам,,24,таким чином,6,,0
6fcb533a-bcbe-408b-8af3-c680d9101a36,5fbf94f2891c55203896f7dc,44,male,RU,RU,2024-02-21 11:34:13.859730+00:00,40,BE,RU,"У Беларусi ""кошт"" гадзiны працы медыцынскiх работнiкаў складае ўсяго 4404 рублi, а гэта, мiж iншым, толькi 59, 7 працэнта ад аплаты за гадзiну працы ў прамысловасцi.",мiж iншым,между прочим,между другими,,18,между прочим,5,,0
6fcb533a-bcbe-408b-8af3-c680d9101a36,5fbf94f2891c55203896f7dc,44,male,RU,RU,2024-02-21 11:34:13.859730+00:00,41,BE,RU,"Можна сказаць, яму проста пашанцавала, абы толькі ўдалося.",можна сказаць,можно сказать,можна сказаць,,13,можно сказать,6,,0
6fcb533a-bcbe-408b-8af3-c680d9101a36,5fbf94f2891c55203896f7dc,44,male,RU,RU,2024-02-21 11:34:13.859730+00:00,42,BE,RU,"У сутнасці, ніякага асаблівага працы або небяспекі ў паляванні няма.",у сутнасці,в сущности,по суткам,,16,в сущности,6,,0
6fcb533a-bcbe-408b-8af3-c680d9101a36,5fbf94f2891c55203896f7dc,44,male,RU,RU,2024-02-21 11:34:13.859730+00:00,43,BE,RU,"Як вядома, пчолы патрэбны дзеля таго, каб рабіць мед.",як вядома,как известно,как ведомо,,22,как ведомо,8,,0
6fcb533a-bcbe-408b-8af3-c680d9101a36,5fbf94f2891c55203896f7dc,44,male,RU,RU,2024-02-21 11:34:13.859730+00:00,45,BE,RU,"Адным словам, пад Мінскам есць такая спецыяльная бальніца, дзе раней паміралі вось такія асуджаныя…",адным словам,одним словом,адным словам,,16,одним словам,8,,0
6fcb533a-bcbe-408b-8af3-c680d9101a36,5fbf94f2891c55203896f7dc,44,male,RU,RU,2024-02-21 11:34:13.859730+00:00,46,BE,RU,"Што называецца, не ў службу, а ў дружбу.",што называецца,что называется,што называецца,,8,что называется,6,,0
6fcb533a-bcbe-408b-8af3-c680d9101a36,5fbf94f2891c55203896f7dc,44,male,RU,RU,2024-02-21 11:34:13.859730+00:00,47,BE,RU,"Мяркуючы па ўсім, палкоўнік быў чалавек гаваркі і меў процьму часу.",мяркуючы па ўсім,судя по всему,мяркуючы па ўсім,,5,предполагая по всему,8,,0
6fcb533a-bcbe-408b-8af3-c680d9101a36,5fbf94f2891c55203896f7dc,44,male,RU,RU,2024-02-21 11:34:13.859730+00:00,48,BE,RU,"Дзеля бога, пакіньце ў пакоі маю бедную галаву.",дзеля бога,ради Бога,дзеля бога,,10,ради Бога,5,,0
6fcb533a-bcbe-408b-8af3-c680d9101a36,5fbf94f2891c55203896f7dc,44,male,RU,RU,2024-02-21 11:34:13.859730+00:00,49,UK,RU,"І все ж безуспішність спроб реалізувати в масовому масштабі заходи щодо організаційно-господарського зміщення колгоспів, пояснювалася руйнівним впливом продрозкладки.",все ж,все же,все да,,19,все же,5,,0
6fcb533a-bcbe-408b-8af3-c680d9101a36,5fbf94f2891c55203896f7dc,44,male,RU,RU,2024-02-21 11:34:13.859730+00:00,50,UK,RU,"Засуджений винен ще і в іншому злочині, вчиненому ним до постановлення попереднього вироку.",ще і,еще и,уж и,,13,уж и,5,,0
6fcb533a-bcbe-408b-8af3-c680d9101a36,5fbf94f2891c55203896f7dc,44,male,RU,RU,2024-02-21 11:34:13.859730+00:00,51,UK,RU,"Дай мені хоч якусь премію, чи що?",чи що,что ли,чи що,,6,что ли,7,,0
6fcb533a-bcbe-408b-8af3-c680d9101a36,5fbf94f2891c55203896f7dc,44,male,RU,RU,2024-02-21 11:34:13.859730+00:00,52,UK,RU,"Що то люди живуть, не те що ми – світа білого за роботою не бачимо…",не те що,не то что,не те що,,9,не те что,5,,0
6fcb533a-bcbe-408b-8af3-c680d9101a36,5fbf94f2891c55203896f7dc,44,male,RU,RU,2024-02-21 11:34:13.859730+00:00,53,UK,RU,"До речі, чи не вперше за історію українського слова друкованим способом відтворюється великоруська експресивна лексика.",чи не,едва ли не,либо не,,14,либо не,5,,0
6fcb533a-bcbe-408b-8af3-c680d9101a36,5fbf94f2891c55203896f7dc,44,male,RU,RU,2024-02-21 11:34:13.859730+00:00,54,UK,RU,Адже нічого подібного в мене не було зімою.,нічого подібного,ничего подобного,нічого подібного,,8,ничего подобного,5,,0
6fcb533a-bcbe-408b-8af3-c680d9101a36,5fbf94f2891c55203896f7dc,44,male,RU,RU,2024-02-21 11:34:13.859730+00:00,55,UK,RU,"Ну гаразд… крізь розчинені двері обширної кам'яної споруди, єдиної кам'яної у всьому селищі, Ян побачив три жаркі багаття.",ну гаразд,да ладно,ну гораздо,,11,ну гораздо,7,,0
6fcb533a-bcbe-408b-8af3-c680d9101a36,5fbf94f2891c55203896f7dc,44,male,RU,RU,2024-02-21 11:34:13.859730+00:00,56,UK,RU,А трансформаторну будку спорудив не інакше як сам Ле Гарбузьє.,не інакше як,не иначе как,не иной как,,18,не иной как,6,,0
6fcb533a-bcbe-408b-8af3-c680d9101a36,5fbf94f2891c55203896f7dc,44,male,RU,RU,2024-02-21 11:34:13.859730+00:00,57,UK,RU,Вона була в стані мало не закінченої вагітности й на протязі якихсь трьох - чотирьох тижнів мусіла народити дитину.,мало не,почти что,мало не,,16,мало не,4,,0
