source_text_to_be_translated,language,correct_percentage_mcq,correct_percentage_free,average_time_free,average_time_mcq,was_literal,was_fixed,pwld_literal,pwld_fixed,RU,model_gpt_small_avg_surprisal_phrase_ru,model_gpt_small_avg_surprisal_literal,model_gpt_small_avg_surprisal_phrase_l2,model_bert_small_avg_surprisal_phrase_ru,model_bert_small_avg_surprisal_literal,model_bert_small_avg_surprisal_phrase_l2,model_gpt_large_avg_surprisal_phrase_ru,model_gpt_large_avg_surprisal_literal,model_gpt_large_avg_surprisal_phrase_l2,model_bert_large_avg_surprisal_phrase_ru,model_bert_large_avg_surprisal_literal,model_bert_large_avg_surprisal_phrase_l2
ради бога,UK,95.23809523809523,0.0,1.6623376623376622,0.8398268398268397,3.0658991811977714,2.685749135962884,0.2149122807017544,0.0888157894736842,ради Бога,3.319741725921631,12.568075180053711,7.227315902709961,17.187093257904053,14.786558151245117,17.79807758331299,2.6149563789367676,12.561212539672852,7.5515923500061035,0.4027872085571289,11.06332778930664,1.555833339691162
редом с,BG,90.9090909090909,54.54545454545454,1.4545454545454546,0.42561983471074377,3.289318964248975,2.843174286036154,0.4407894736842105,0.0570175438596491,рядом с,5.027280807495117,5.097146670023601,9.30826187133789,12.13767147064209,13.776997248331705,0.0,5.007206439971924,5.3582156499226885,6.597536563873291,2.429072380065918,3.230361302693685,10.275726795196533
с една дума,BG,58.333333333333336,2.7777777777777777,2.441666666666667,1.113888888888889,2.839554782149514,3.146825280291911,0.242914979757085,0.2822966507177034,одним словом,5.817687511444092,5.383461316426595,7.1049801508585615,19.802321434020996,16.181806882222492,20.80854256947835,4.469415187835693,5.962857564290364,9.773870786031088,0.7976522445678711,5.411231358846028,10.147761344909668
с оглед на,BG,76.19047619047619,4.761904761904762,2.4047619047619047,1.2380952380952381,2.7914237306590937,3.435000103757314,0.1674641148325358,0.2593984962406015,с учетом,4.370915412902832,4.588994979858398,10.467004458109537,19.025333404541016,22.20007610321045,18.269189834594727,4.019591808319092,4.263707160949707,10.272426923116049,0.02026653289794922,0.3128643035888672,9.420419375101725
саме що,UK,57.89473684210527,5.263157894736842,2.1291866028708135,1.0430622009569377,3.0100439783531296,2.9678697008146435,0.093984962406015,0.2236842105263158,именно что,6.605408191680908,7.857154369354248,12.228955745697021,0.0,0.0,0.0,7.047828674316406,7.347944974899292,11.87051248550415,5.023655414581299,11.983258247375488,2.579235076904297
след като,BG,95.45454545454545,0.0,1.0252525252525253,0.4713804713804714,3.3590718362045133,3.1139134425904547,0.1776315789473684,0.2672064777327935,после того как,1.1728881200154622,4.892915725708008,8.738253593444824,13.462142944335938,15.20949649810791,15.921779155731201,1.4709259668986003,6.0308356285095215,10.34505558013916,1.399056116739909,10.181785583496094,12.184672832489014
след свършването,BG,33.33333333333333,0.0,2.0166666666666666,0.6095238095238095,3.399699116247193,3.8028173568823136,0.2267206477732793,0.3564593301435407,по окончании,6.1552815437316895,7.530920505523682,12.057043552398682,14.069533824920654,19.849823474884033,0.0,5.939650058746338,7.41455602645874,9.683160305023193,0.5150833129882812,0.6822824478149414,19.009979724884033
според слухове,BG,27.027027027027028,8.108108108108109,1.8250355618776672,0.6216216216216216,2.93602890922773,3.3359380503709843,0.2218045112781955,0.3914473684210526,по слухам,4.531266212463379,8.554534196853638,17.2633318901062,20.29433536529541,21.999818801879883,32.28542613983154,4.710531711578369,9.364729404449463,17.303354740142822,2.205423355102539,1.761887550354004,19.055787086486816
судячи з усього,UK,90.47619047619048,28.57142857142857,2.1031746031746033,0.8690476190476191,3.425691956515161,3.5256445947708306,0.2320574162679425,0.1507177033492823,судя по всему,2.862569491068522,7.436804135640462,12.046560764312744,18.283518473307293,20.200167020161945,24.879743099212646,1.8583580652872722,7.630629221598308,12.75697660446167,0.24674860636393228,6.130768458048503,2.4782638549804688
съдейки по всичко,BG,86.48648648648648,2.7027027027027026,2.003179650238474,0.7631160572337043,3.104447713340029,3.284897741863291,0.2543859649122806,0.299043062200957,судя по всему,1.627566973368327,6.810601870218913,9.291383425394693,19.223055521647137,17.20379098256429,28.59623845418294,1.4190680185953777,6.68464724222819,11.632590611775717,0.028779347737630207,4.502923329671224,14.753307819366455
та нали,BG,77.27272727272727,0.0,3.331168831168831,1.6233766233766231,3.307017157751671,3.2756776583675493,0.3092105263157894,0.2789473684210526,да ведь,4.293197154998779,4.0702338218688965,5.129301071166992,11.812398433685303,11.460821628570557,15.094784259796143,4.403804779052734,3.767754316329956,5.510300636291504,4.391174793243408,10.592843055725098,9.03501558303833
таким чином,UK,76.19047619047619,42.857142857142854,1.4735449735449737,0.6111111111111112,3.627895251376753,3.3209238163081207,0.1578947368421052,0.1403508771929824,таким образом,3.7976016998291016,5.559713363647461,9.232221364974976,21.45685577392578,19.352041244506836,24.69925355911255,3.154759407043457,5.488748550415039,8.767324924468994,0.6840519905090332,5.396586894989014,2.0030012130737305
такім чынам,BE,90.0,40.0,1.8731060606060606,0.7625,3.1777470586284555,2.874042976359396,0.0473684210526315,0.1337719298245613,таким образом,3.7976016998291016,9.232221364974976,12.217524290084839,19.617643356323242,28.55301332473755,40.65317392349243,3.154759407043457,8.767324924468994,9.636328220367432,0.1076059341430664,4.657764911651611,7.759802341461182
тим більше,UK,61.904761904761905,19.047619047619047,2.0995670995670994,1.0562770562770563,2.8930378203509783,4.058992219802543,0.0493421052631578,0.1257309941520467,тем более,2.7331509590148926,5.934640407562256,8.684848308563232,0.0,0.0,0.0,3.303374767303467,7.301553249359131,6.397274017333984,0.15529441833496094,5.373757362365723,0.49676036834716797
току-що,BG,90.0,20.0,1.8916666666666664,0.675,2.7592280760665675,3.151416867648775,0.219298245614035,0.1217105263157894,только что,3.3822503089904785,12.338056564331055,26.438920974731445,11.608914375305176,13.54017949104309,50.97206687927246,3.4253907203674316,12.567867517471313,24.073718070983887,0.022759437561035156,15.045742988586426,19.890764236450195
толькі што,BE,96.15384615384616,69.23076923076923,1.3653846153846154,0.3723776223776224,2.867764406401204,2.890064605590335,0.381578947368421,0.1414473684210526,только что,4.739110469818115,7.40010404586792,5.16758394241333,12.026261806488037,11.874854564666748,0.0,3.950554132461548,7.095846176147461,5.5634026527404785,0.017477989196777344,5.991745471954346,0.03183937072753906
тут жа,BE,96.15384615384616,65.38461538461539,0.9214046822742474,0.3361204013377927,3.3736204206210867,3.3610525201780828,0.1447368421052631,0.0263157894736842,тут же,0.0,0.0,5.083495616912842,0.0,0.0,0.0,0.0,0.0,3.2486367225646973,0.054739952087402344,6.984406471252441,0.028364181518554688
тут же,UK,96.42857142857143,71.42857142857143,1.7172619047619049,0.6726190476190476,3.963161964630157,3.7884198436038097,0.1929824561403508,0.1210526315789473,тут же,2.489074230194092,5.495910167694092,4.521413803100586,13.981303215026855,13.257892608642578,9.904353618621826,2.3649821281433105,6.010721683502197,3.926880359649658,0.12088203430175781,8.447969913482666,0.5492606163024902
тым больш,BE,50.0,27.77777777777778,1.6527777777777777,0.6840277777777779,2.969962285561423,3.436728047235005,0.1578947368421052,0.2485380116959064,тем более,3.6638617515563965,5.016053676605225,7.252475261688232,13.020543098449707,13.809096336364746,19.260565757751465,3.1828489303588867,5.370135307312012,4.746438980102539,0.015329360961914062,5.4151434898376465,3.3713951110839844
тільки шо,UK,96.42857142857143,60.71428571428571,1.9203296703296704,0.684065934065934,3.160127850042335,3.1819199569037444,0.2192982456140351,0.131578947368421,только что,4.099430084228516,6.526692867279053,13.576803207397461,7.872539520263672,8.493388175964355,18.09434747695923,3.8291561603546143,6.604430198669434,11.975722789764404,0.0831460952758789,9.981526374816895,2.357374668121338
у адказ,BE,38.46153846153847,7.6923076923076925,2.5384615384615383,1.1965811965811968,3.27367000435806,3.401867814054669,0.1008771929824561,0.1578947368421052,в ответ,3.516392230987549,7.994182586669922,7.5965681076049805,19.846511840820312,19.867292881011963,20.292903900146484,3.9828457832336426,8.168547630310059,8.025416851043701,0.7469558715820312,6.273476600646973,5.237867832183838
у выглядзе,BE,92.5925925925926,14.814814814814813,2.111111111111111,0.7142857142857143,3.5590440560682906,4.256562764396137,0.331578947368421,0.8421052631578947,в виде,2.128540515899658,12.500447750091553,7.667744159698486,0.0,0.0,0.0,1.578873634338379,11.949284553527832,6.251062870025635,0.0048160552978515625,11.794161796569824,0.7321557998657227
у выніку,BE,88.46153846153845,11.538461538461538,1.6292307692307693,0.4369230769230769,3.481833988747161,2.888102723063238,0.2481203007518796,0.2394736842105262,в результате,2.953756332397461,10.8330659866333,10.137011051177979,16.22578716278076,22.34229850769043,0.0,2.8718724250793457,10.102383136749268,5.844399929046631,0.04657459259033203,5.343196868896484,0.2801055908203125
у відповідь,UK,85.71428571428571,10.714285714285714,1.8592436974789917,0.5945378151260504,4.04214232936347,3.7680131932771466,0.3157894736842105,0.5964912280701754,в ответ,5.300896644592285,11.017114162445068,11.224110126495361,14.973264694213867,31.131267547607422,34.25468349456787,5.031692981719971,12.298357963562012,11.751022815704346,0.013433456420898438,3.9453420639038086,0.15822601318359375
у кінці,UK,93.75,56.25,1.73125,0.696875,2.8045548554834525,3.2457947108671266,0.2192982456140351,0.2192982456140351,в конце,3.8948793411254883,9.426087379455566,8.02286696434021,15.109667778015137,13.019763946533203,22.17482352256775,3.2170891761779785,7.469308853149414,7.553999423980713,0.31796836853027344,7.923788070678711,2.480968475341797
у сутнасці,BE,94.73684210526315,10.526315789473683,2.331578947368421,0.9368421052631579,3.5048372333689803,3.116511322613481,0.2894736842105263,0.1871345029239766,в сущности,6.421252727508545,7.513581275939941,17.54896593093872,15.028308391571045,30.481300354003906,33.740525007247925,6.220568656921387,7.107691287994385,16.87401056289673,2.9689531326293945,7.706964492797852,5.212061405181885
у тым ліку,BE,88.88888888888889,22.22222222222222,1.8361111111111112,0.5444444444444445,2.9575689738995345,3.198619249124693,0.3214285714285714,0.2842105263157894,в том числе,0.7167491912841797,4.648046493530273,6.68226973215739,14.611881256103516,14.610950152079264,21.79474337895711,0.6164976755777994,4.262743314107259,4.141311963399251,0.0070883433024088545,3.655217488606771,0.36670176188151044
у формі,UK,56.25,12.5,1.29375,0.46458333333333335,3.429499167707938,4.415734155565706,0.087719298245614,0.3684210526315789,в виде,1.7537107467651367,3.56300687789917,5.473135232925415,16.558825969696045,16.846554279327393,12.540372610092163,1.4511537551879883,2.935161590576172,4.753624439239502,0.057663917541503906,1.3899221420288086,1.2365732192993164
убік,UK,32.142857142857146,3.571428571428571,2.3,0.9857142857142859,3.0280061784108985,3.0545062308049045,0.1894736842105263,0.4144736842105263,в сторону,1.921391487121582,5.186641216278076,20.97671127319336,21.9700345993042,19.46961736679077,40.70736598968506,1.4991016387939453,4.289686679840088,16.25107479095459,2.1015424728393555,5.050807476043701,11.606273651123047
усе ж,BE,96.875,21.875,1.775735294117647,0.6139705882352942,3.220822043061786,2.9859929367243168,0.2894736842105263,0.2263157894736842,все же,3.241915702819824,4.064257303873698,6.4054131507873535,9.720257759094238,9.19008461634318,0.0,3.3107337951660156,4.366469701131185,6.149900436401367,0.8457546234130859,1.0914847056070964,1.4498662948608398
усього-на-всього,UK,89.47368421052632,15.789473684210526,1.7530364372469633,0.8097165991902835,3.3599863298504262,2.969067589819592,0.2421052631578947,0.1557017543859649,всего-навсего,11.30613374710083,8.203275839487711,41.231364250183105,51.56138610839844,14.075926621754965,102.98174285888672,11.573984622955322,8.528449376424154,31.26039218902588,2.6232776641845703,4.230283737182617,4.831476211547852
хоча б,UK,90.47619047619048,57.14285714285714,1.3508771929824561,0.4360902255639098,2.5682971406943134,2.402139073353212,0.2030075187969924,0.1359649122807017,хотя бы,3.3724145889282227,11.338740825653076,6.388772249221802,12.25319766998291,10.81576156616211,0.0,3.032003879547119,12.611883640289307,4.649866580963135,0.00180816650390625,12.274084091186523,0.020093917846679688
хоча і,UK,100.0,57.14285714285714,1.9926739926739927,0.6227106227106227,2.885991603936096,2.872927655149475,0.131578947368421,0.0614035087719298,хотя и,6.19125509262085,13.267909049987793,10.301021337509155,20.307292938232422,19.977562427520752,22.907230377197266,5.763423442840576,11.874145984649658,8.105317831039429,0.13289928436279297,4.371093273162842,0.5431985855102539
хіба толькі,BE,83.33333333333334,11.11111111111111,3.145833333333334,1.3472222222222223,3.540532895539368,3.753299714790005,0.1507177033492823,0.3125,разве что,3.82625150680542,8.870973587036133,13.260082244873047,13.284231424331665,19.582655429840088,29.771955013275146,3.717254161834717,8.9271981716156,12.456152439117432,0.14829063415527344,10.118078708648682,1.1476764678955078
хіба що,UK,90.47619047619048,9.523809523809524,2.6363636363636362,1.1125541125541125,3.0547422003293336,3.1585825330178454,0.195906432748538,0.194078947368421,разве что,3.8262524604797363,8.60659146308899,11.642479419708252,14.677200317382812,21.548087120056152,21.744539737701416,3.717252731323242,10.147448062896729,10.84339714050293,0.060996055603027344,7.561328411102295,4.40804386138916
цял живот,BG,73.68421052631578,10.526315789473683,2.863157894736842,0.9684210526315788,3.029980901612181,2.9820413551838194,0.1236842105263157,0.3270676691729323,всю жизнь,5.275152206420898,10.033644676208496,10.176992893218994,7.507351875305176,12.083032608032227,21.8638858795166,4.400055885314941,10.174115657806396,14.136184692382812,0.008166313171386719,7.245684623718262,13.169414520263672
ці што,BE,93.75,21.875,2.296875,1.15625,2.6742852315174503,3.928269010917444,0.3263157894736842,0.3631578947368421,что ли,2.023141860961914,10.309810638427734,7.0156426429748535,19.307336807250977,29.803848266601562,18.06063175201416,1.044145107269287,9.91421127319336,5.413894176483154,0.6487002372741699,3.922872543334961,2.3162145614624023
ціле життя,UK,85.71428571428571,21.428571428571427,2.0416666666666665,0.8571428571428571,3.2525378686729924,3.285376114464313,0.2157894736842105,0.3872180451127819,всю жизнь,3.539742946624756,7.967250823974609,9.30400800704956,11.23419713973999,11.802698135375977,22.72147846221924,2.8406901359558105,8.026701927185059,10.603974342346191,0.00275421142578125,9.096683502197266,1.9725418090820312
чак до,BG,86.36363636363636,0.0,2.686363636363636,0.9863636363636362,2.75791241294899,2.90601301031249,0.2324561403508772,0.1729323308270676,вплоть до,3.4224812984466553,4.826005458831787,7.348818778991699,15.186300277709961,12.828226089477539,19.418310165405273,2.981903553009033,4.868559837341309,5.890063285827637,0.3348054885864258,5.687431335449219,9.62444019317627
че даже и,BG,22.727272727272727,0.0,1.5984848484848486,0.6616161616161615,3.44335992639674,3.339320526093928,0.0906432748538011,0.563157894736842,а то и,1.281450589497884,4.946932156880696,5.986861228942871,0.0,12.366888046264648,8.960794925689697,1.1479352315266926,4.113980293273926,5.04150931040446,0.0606238047281901,4.591386159261067,5.127607504526774
чи не,UK,42.10526315789473,5.263157894736842,1.5824561403508772,0.8210526315789474,2.793390654325828,2.740450687814425,0.2456140350877192,0.3333333333333333,едва ли не,3.5389413833618164,6.969601154327393,4.239094257354736,14.914637883504232,14.684267044067383,9.764809131622314,3.553395907084147,6.879515171051025,4.494483470916748,0.6948413848876953,10.228015899658203,0.2515392303466797
чи що,UK,73.68421052631578,0.0,2.8796992481203008,1.8721804511278193,2.70383230359865,3.89401567839075,0.244360902255639,0.3526315789473684,что ли,2.876959800720215,8.589293956756592,7.501492500305176,19.73712396621704,15.161144018173218,13.217848539352417,2.9245448112487793,8.104072093963623,6.24401330947876,1.4382648468017578,3.883256435394287,1.4215154647827148
чим більше,UK,100.0,85.71428571428571,1.100250626566416,0.41604010025062665,2.799380506537737,2.804048370310745,0.1637426900584795,0.0855263157894736,чем больше,4.280587196350098,7.164669036865234,12.851470708847046,16.983184814453125,16.685560703277588,31.6111102104187,4.674626588821411,6.822087287902832,14.350626230239868,0.009167671203613281,6.2148590087890625,0.032100677490234375
чым больш,BE,100.0,83.33333333333334,1.1521739130434783,0.3599033816425121,2.8955475329691405,2.5921194264012084,0.2309941520467836,0.1875,чем больше,3.690351963043213,5.811056852340698,6.8730878829956055,0.0,0.0,0.0,3.086172103881836,5.826517581939697,4.803628921508789,0.049777984619140625,6.491333961486816,0.7235794067382812
што называецца,BE,94.73684210526315,47.368421052631575,2.276315789473684,1.118421052631579,3.1373027704964302,3.132620352912716,0.1842105263157894,0.1194331983805668,что называется,5.517679691314697,7.032085418701172,11.576663494110107,17.96789050102234,18.847829341888428,29.813544988632202,4.889657020568848,6.847081661224365,10.415157794952393,2.447150707244873,10.776865005493164,5.78610372543335
ще і,UK,100.0,36.84210526315789,1.7408906882591095,0.8825910931174089,2.9386389785203426,3.452818583901616,0.5701754385964912,0.3421052631578947,еще и,3.6577162742614746,8.72460651397705,8.463041305541992,9.135854244232178,7.368195533752441,9.779853820800781,3.7643580436706543,8.53961706161499,9.516190528869629,0.7874221801757812,7.451888561248779,1.3111543655395508
що називається,UK,76.19047619047619,38.095238095238095,1.3785714285714286,0.530952380952381,3.7790772310498575,3.5492298943106784,0.2280701754385964,0.1093117408906882,что называется,3.1687374114990234,9.032671451568604,9.711341619491577,19.709307193756104,28.03323459625244,0.0,3.726644515991211,8.722046375274658,9.172738552093506,0.04368782043457031,4.5364274978637695,1.686563491821289
як би не так,UK,94.73684210526315,68.42105263157895,2.7443609022556386,1.8646616541353382,3.0721946540184004,2.68748584190594,0.1720647773279352,0.0526315789473684,как бы не так,3.6905646324157715,6.9115437269210815,7.588030815124512,15.266518115997314,15.747945308685303,11.873238801956177,3.391913890838623,6.554907321929932,6.184465646743774,0.3705332279205322,2.895597815513611,3.6915558576583862
як бы не так,BE,90.625,59.375,1.5454545454545454,1.0056818181818181,3.041578663634425,2.6348789607391807,0.283625730994152,0.1947368421052631,как бы не так,2.8956127166748047,5.263316869735718,4.371557593345642,15.854460716247559,14.918033361434937,14.768749833106995,2.921846866607666,4.734994888305664,4.1687963008880615,1.0417017936706543,4.864960670471191,2.342078447341919
як вядома,BE,78.94736842105263,31.57894736842105,2.309941520467836,1.023391812865497,3.423026675553384,3.3176870841199277,0.0701754385964912,0.2157894736842105,как известно,3.3608837127685547,7.72015380859375,11.505934715270996,18.54683017730713,19.942321300506592,21.538631439208984,3.3906848430633545,8.1464204788208,11.016454219818115,2.259799003601074,8.105535984039307,3.7568063735961914
як відомо,UK,57.14285714285714,14.285714285714285,1.078095238095238,0.4114285714285715,3.020534788163408,3.38139544608472,0.1578947368421052,0.2210526315789474,как известно,2.5269112586975098,6.5150604248046875,6.811300754547119,22.582257747650146,22.13663673400879,0.0,2.8533177375793457,6.9462890625,3.177722930908203,0.39782047271728516,5.698960781097412,0.023895263671875
як мінімум,BE,61.111111111111114,0.0,1.324561403508772,0.6257309941520468,3.265511735517459,3.4545451494702126,0.1184210526315789,0.4649122807017543,хотя бы,4.555988311767578,7.247376918792725,7.9277262687683105,11.888113021850586,13.294911861419678,27.279083490371704,4.54799222946167,8.147244453430176,6.763843059539795,0.003902435302734375,9.634025573730469,0.033161163330078125
як толькі,BE,100.0,66.66666666666666,1.4703703703703708,0.5740740740740741,3.302863213093211,3.496850965528017,0.2251461988304093,0.1414473684210526,как только,4.191951751708984,6.425407886505127,3.389591693878174,13.957004070281982,13.6047682762146,19.063220500946045,3.344330310821533,7.503210544586182,2.7780017852783203,0.09067821502685547,7.417659759521484,0.0217742919921875
як тільки,UK,90.47619047619048,61.904761904761905,1.1765873015873016,0.3551587301587302,3.489211385040542,3.3252597970587043,0.2046783625730994,0.0624999999999999,как только,4.191951751708984,6.425407886505127,6.41572380065918,13.575337409973145,13.33316707611084,16.536080837249756,3.344330310821533,7.503210544586182,5.397225379943848,0.025501251220703125,7.532141208648682,0.02486896514892578
яшчэ і,BE,90.625,37.5,2.0598958333333335,0.7838541666666665,4.294641165641893,3.861236357638623,0.2730263157894737,0.493421052631579,еще и,4.2474212646484375,7.6749491691589355,7.949550628662109,9.065753936767578,9.929475784301758,26.79893684387207,4.379419803619385,7.8351593017578125,4.596593379974365,1.5757265090942383,7.703495979309082,2.744335174560547
із боку,UK,65.625,31.25,1.1770833333333333,0.35416666666666674,3.465777820097077,3.5500130751760484,0.2105263157894736,0.3114035087719298,со стороны,3.732266426086426,7.271035671234131,7.455735683441162,14.405094623565674,15.679754257202148,0.0,3.6259255409240723,7.550858020782471,6.324103355407715,0.014281272888183594,5.478861331939697,2.223722457885742
іменна што,BE,81.25,40.625,1.8485576923076923,0.8413461538461539,3.3274353533111465,3.495593980516833,0.2631578947368421,0.2598684210526316,именно что,5.522017955780029,6.930722951889038,16.703354120254517,13.087372779846191,8.662477016448975,23.15518617630005,5.730652809143066,7.062154293060303,16.86071014404297,2.03700590133667,5.6393723487854,8.493018627166748
ў канцы,BE,100.0,55.55555555555556,1.1342592592592593,0.3996913580246914,2.952806620157904,3.1710001457161248,0.1578947368421052,0.1578947368421052,в конце,2.361748218536377,10.231950283050537,6.424984455108643,17.680969715118408,15.886784076690674,0.0,2.8098220825195312,10.165871620178223,5.922938346862793,0.38072872161865234,7.859750747680664,0.16832733154296875
ў сілу,BE,100.0,55.55555555555556,1.7623456790123457,0.7654320987654321,2.727646622697084,3.2752068478832315,0.3574561403508772,0.1263157894736842,в силу,3.627685070037842,7.4744822184244795,7.24360990524292,15.07383680343628,12.408308347066244,0.0,3.542726516723633,7.73267936706543,5.780677795410156,0.034881591796875,7.177934328715007,2.0249414443969727
ўбок,BE,53.84615384615385,7.6923076923076925,2.324786324786325,1.0598290598290598,3.169528928616664,2.921585973180226,0.1631578947368421,0.3585526315789473,в сторону,1.5696935653686523,4.166537761688232,13.101767539978027,23.458820343017578,21.97057819366455,0.0,1.5182380676269531,4.226024627685547,9.424107551574707,0.6043052673339844,2.467288017272949,2.6187686920166016
ўсе жыцце,BE,88.46153846153845,34.61538461538461,1.9230769230769231,0.8333333333333335,2.896364320892032,3.6237468152064194,0.2789473684210526,0.2781954887218045,всю жизнь,3.2282891273498535,7.650554656982422,11.611318588256836,11.91466999053955,13.883186340332031,0.0,2.7763304710388184,7.31721305847168,10.87785291671753,0.002956390380859375,8.035245895385742,6.303395748138428
ўсе роўна,BE,92.5925925925926,40.74074074074074,1.6342592592592593,0.5277777777777778,3.192314719105,3.066577117108307,0.1894736842105263,0.1118421052631579,все равно,0.5809135437011719,0.0,7.4381103515625,12.447334289550781,0.0,0.0,0.9869613647460938,0.0,7.406259536743164,0.1362018585205078,0.0,3.842611312866211
ўсяго толькi,BE,37.5,0.0,1.8526785714285714,0.6607142857142857,3.082171288379968,3.1003488818967315,0.1289473684210526,0.2346491228070175,всего-навсего,9.339129447937012,6.2086896896362305,7.336457252502441,0.0,0.0,0.0,7.732555389404297,5.503968715667725,6.407332420349121,0.433624267578125,3.7914929389953613,1.0783166885375977
